Date,Heure,Nbre_acariens_Suivis,Montee_Astigmates,Montee_Nymphes,Montee_Adultes,Descente_Astigmates,Descente_Nymphes,Descente_Adultes
2021-03-23,16:13:04,2,675,0,0,653,0,0
2021-03-23,16:13:13,0,676,0,0,655,0,0
2021-03-23,16:13:25,0,677,0,0,657,0,0
2021-03-23,16:13:32,1,679,0,0,657,0,0
2021-03-23,16:13:42,0,680,0,0,659,0,0
2021-03-23,16:13:48,2,682,0,0,659,0,0
2021-03-23,16:13:51,2,683,0,0,662,0,0
2021-03-23,16:13:54,1,683,0,0,664,0,0
2021-03-23,16:14:03,1,685,0,0,665,0,0
2021-03-23,16:14:13,2,685,0,0,667,0,0
2021-03-23,16:14:29,1,687,0,0,668,0,0
2021-03-23,16:14:41,2,688,0,0,670,0,0
2021-03-23,16:14:52,0,690,0,0,671,0,0
2021-03-23,16:15:01,0,690,0,0,673,0,0
2021-03-23,16:15:16,3,692,0,0,674,0,0
2021-03-23,16:15:19,0,694,0,0,675,0,0
2021-03-23,16:15:32,2,694,0,0,677,0,0
2021-03-23,16:15:42,0,696,0,0,678,0,0
2021-03-23,16:15:45,3,696,0,0,680,0,0
2021-03-23,16:15:48,1,699,0,0,681,0,0
2021-03-23,16:15:53,1,700,0,0,683,0,0
2021-03-23,16:16:07,2,702,0,0,684,0,0
2021-03-23,16:16:21,1,703,0,0,686,0,0
2021-03-23,16:16:39,1,705,0,0,687,0,0
2021-03-23,16:16:46,1,707,0,0,687,0,0
2021-03-23,16:17:18,0,708,0,0,689,0,0
2021-03-23,16:17:24,3,709,0,0,691,0,0
2021-03-23,16:17:32,2,710,0,0,694,0,0
2021-03-23,16:17:44,0,711,0,0,696,0,0
2021-03-23,16:17:51,2,713,0,0,697,0,0
2021-03-23,16:18:08,2,714,0,0,699,0,0
2021-03-23,16:18:13,1,717,0,0,700,0,0
2021-03-23,16:18:19,1,717,0,0,702,0,0
2021-03-23,16:18:22,3,717,0,0,704,0,0
2021-03-23,16:18:25,2,718,0,0,707,0,0
2021-03-23,16:18:28,1,718,0,0,709,0,0
2021-03-23,16:18:44,1,720,0,0,710,0,0
2021-03-23,16:19:08,1,721,0,0,712,0,0
2021-03-23,16:19:52,1,723,0,0,713,0,0
2021-03-23,16:20:06,1,725,0,0,713,0,0
2021-03-23,16:20:26,1,727,0,0,714,0,0
2021-03-23,16:20:38,2,729,0,0,715,0,0
2021-03-23,16:20:41,3,731,0,0,715,0,0
2021-03-23,16:20:44,2,731,0,0,717,0,0
2021-03-23,16:20:50,4,734,0,0,717,0,0
2021-03-23,16:20:54,3,735,0,0,719,0,0
2021-03-23,16:20:57,2,737,0,0,719,0,0
2021-03-23,16:21:00,0,737,0,0,721,0,0
2021-03-23,16:21:06,0,737,0,0,723,0,0
2021-03-23,16:21:13,0,738,0,0,725,0,0
2021-03-23,16:21:16,2,739,0,0,727,0,0
2021-03-23,16:21:23,2,741,0,0,728,0,0
2021-03-23,16:21:32,1,743,0,0,728,0,0
2021-03-23,16:21:39,1,743,0,0,730,0,0
2021-03-23,16:21:49,1,745,0,0,731,0,0
2021-03-23,16:21:58,1,746,0,0,733,0,0
2021-03-23,16:22:06,2,748,0,0,734,0,0
2021-03-23,16:22:20,0,748,0,0,736,0,0
2021-03-23,16:22:42,0,749,0,0,738,0,0
2021-03-23,16:22:54,1,751,0,0,739,0,0
2021-03-23,16:23:06,4,754,0,0,739,0,0
2021-03-23,16:23:10,0,756,0,0,739,0,0
2021-03-23,16:23:22,1,757,0,0,741,0,0
2021-03-23,16:23:40,1,759,0,0,742,0,0
2021-03-23,16:23:55,1,760,0,0,744,0,0
2021-03-23,16:24:03,2,762,0,0,745,0,0
2021-03-23,16:24:06,1,765,0,0,745,0,0
2021-03-23,16:24:10,3,767,0,0,745,0,0
2021-03-23,16:24:13,4,769,0,0,746,0,0
2021-03-23,16:24:19,1,771,0,0,747,0,0
2021-03-23,16:24:23,2,772,0,0,749,0,0
2021-03-23,16:24:27,0,772,0,0,751,0,0
2021-03-23,16:24:33,1,774,0,0,751,0,0
2021-03-23,16:24:40,2,774,0,0,753,0,0
2021-03-23,16:25:00,0,776,0,0,754,0,0
2021-03-23,16:25:10,3,778,0,0,755,0,0
2021-03-23,16:25:13,2,780,0,0,756,0,0
2021-03-23,16:25:16,1,781,0,0,758,0,0
2021-03-23,16:25:39,2,782,0,0,760,0,0
2021-03-23,16:26:01,2,783,0,0,762,0,0
2021-03-23,16:26:09,3,785,0,0,763,0,0
2021-03-23,16:26:24,4,787,0,0,764,0,0
2021-03-23,16:26:27,1,787,0,0,766,0,0
2021-03-23,16:26:45,1,789,0,0,767,0,0
2021-03-23,16:27:12,1,790,0,0,769,0,0
2021-03-23,16:27:20,1,792,0,0,770,0,0
2021-03-23,16:27:27,1,793,0,0,772,0,0
2021-03-23,16:27:45,1,795,0,0,773,0,0
2021-03-23,16:27:56,2,796,0,0,775,0,0
2021-03-23,16:27:59,0,796,0,0,777,0,0
2021-03-23,16:28:13,1,798,0,0,777,0,0
2021-03-23,16:28:31,2,798,0,0,779,0,0
2021-03-23,16:28:45,1,800,0,0,779,0,0
2021-03-23,16:28:55,1,801,0,0,781,0,0
2021-03-23,16:29:18,1,801,0,0,783,0,0
2021-03-23,16:29:21,1,803,0,0,783,0,0
2021-03-23,16:29:56,0,803,0,0,785,0,0
2021-03-23,16:30:21,1,805,0,0,786,0,0
2021-03-23,16:30:25,4,806,0,0,788,0,0
2021-03-23,16:30:28,0,808,0,0,788,0,0
2021-03-23,16:30:34,0,810,0,0,788,0,0
2021-03-23,16:30:38,0,810,0,0,790,0,0
2021-03-23,16:30:44,1,812,0,0,790,0,0
2021-03-23,16:30:59,1,813,0,0,792,0,0
2021-03-23,16:31:11,1,815,0,0,792,0,0
2021-03-23,16:31:16,0,816,0,0,794,0,0
2021-03-23,16:31:24,1,817,0,0,796,0,0
2021-03-23,16:31:40,0,817,0,0,798,0,0
2021-03-23,16:31:55,0,819,0,0,799,0,0
2021-03-23,16:32:03,1,821,0,0,800,0,0
2021-03-23,16:32:20,1,822,0,0,802,0,0
2021-03-23,16:32:24,1,822,0,0,804,0,0
2021-03-23,16:32:40,1,824,0,0,805,0,0
2021-03-23,16:32:51,0,825,0,0,807,0,0
2021-03-23,16:33:06,3,827,0,0,808,0,0
2021-03-23,16:33:09,4,829,0,0,809,0,0
2021-03-23,16:33:13,2,831,0,0,810,0,0
2021-03-23,16:33:25,3,832,0,0,813,0,0
2021-03-23,16:33:34,2,834,0,0,813,0,0
2021-03-23,16:33:39,2,834,0,0,815,0,0
2021-03-23,16:33:43,2,836,0,0,815,0,0
2021-03-23,16:33:47,2,838,0,0,815,0,0
2021-03-23,16:33:53,2,838,0,0,817,0,0
2021-03-23,16:34:25,1,839,0,0,819,0,0
2021-03-23,16:34:49,1,841,0,0,820,0,0
2021-03-23,16:34:56,0,843,0,0,820,0,0
2021-03-23,16:35:07,0,844,0,0,822,0,0
2021-03-23,16:35:20,2,846,0,0,822,0,0
2021-03-23,16:35:23,0,846,0,0,825,0,0
2021-03-23,16:35:36,2,848,0,0,826,0,0
2021-03-23,16:35:46,1,849,0,0,828,0,0
2021-03-23,16:35:49,0,851,0,0,828,0,0
2021-03-23,16:35:53,0,852,0,0,830,0,0
2021-03-23,16:36:09,2,852,0,0,832,0,0
2021-03-23,16:36:12,3,855,0,0,832,0,0
2021-03-23,16:36:16,2,857,0,0,834,0,0
2021-03-23,16:36:24,2,858,0,0,836,0,0
2021-03-23,16:36:37,0,859,0,0,838,0,0
2021-03-23,16:36:46,1,859,0,0,840,0,0
2021-03-23,16:37:06,1,861,0,0,840,0,0
2021-03-23,16:37:09,0,863,0,0,840,0,0
2021-03-23,16:37:25,1,864,0,0,843,0,0
2021-03-23,16:37:33,1,864,0,0,845,0,0
2021-03-23,16:37:38,1,866,0,0,845,0,0
2021-03-23,16:37:45,3,868,0,0,846,0,0
2021-03-23,16:37:48,1,868,0,0,848,0,0
2021-03-23,16:37:51,1,870,0,0,849,0,0
2021-03-23,16:37:55,2,875,0,0,849,0,0
2021-03-23,16:38:00,2,876,0,0,851,0,0
2021-03-23,16:38:10,1,878,0,0,851,0,0
2021-03-23,16:38:21,1,880,0,0,852,0,0
2021-03-23,16:38:31,0,881,0,0,854,0,0
2021-03-23,16:38:40,2,881,0,0,856,0,0
2021-03-23,16:38:43,2,883,0,0,857,0,0
2021-03-23,16:38:46,0,885,0,0,857,0,0
2021-03-23,16:38:54,1,886,0,0,859,0,0
2021-03-23,16:39:11,0,886,0,0,861,0,0
2021-03-23,16:39:20,1,888,0,0,861,0,0
2021-03-23,16:39:26,1,890,0,0,861,0,0
2021-03-23,16:39:29,0,892,0,0,861,0,0
2021-03-23,16:39:44,2,893,0,0,863,0,0
2021-03-23,16:40:00,1,894,0,0,865,0,0
2021-03-23,16:40:12,0,896,0,0,865,0,0
2021-03-23,16:40:23,0,898,0,0,865,0,0
2021-03-23,16:40:33,2,900,0,0,866,0,0
2021-03-23,16:40:36,1,902,0,0,867,0,0
2021-03-23,16:40:42,1,902,0,0,869,0,0
2021-03-23,16:41:05,1,904,0,0,870,0,0
2021-03-23,16:41:08,1,906,0,0,870,0,0
2021-03-23,16:41:19,1,907,0,0,872,0,0
2021-03-23,16:41:40,2,909,0,0,873,0,0
2021-03-23,16:41:52,2,910,0,0,875,0,0
2021-03-23,16:42:07,2,912,0,0,876,0,0
2021-03-23,16:42:18,2,914,0,0,877,0,0
2021-03-23,16:42:36,1,915,0,0,879,0,0
2021-03-23,16:42:50,0,917,0,0,880,0,0
2021-03-23,16:43:14,1,918,0,0,882,0,0
2021-03-23,16:43:32,1,920,0,0,882,0,0
2021-03-23,16:43:51,0,921,0,0,884,0,0
2021-03-23,16:44:16,2,923,0,0,884,0,0
2021-03-23,16:44:20,2,925,0,0,884,0,0
2021-03-23,16:44:32,3,927,0,0,885,0,0
2021-03-23,16:44:35,4,928,0,0,887,0,0
2021-03-23,16:44:39,1,930,0,0,889,0,0
2021-03-23,16:44:59,2,932,0,0,890,0,0
2021-03-23,16:45:04,1,934,0,0,890,0,0
2021-03-23,16:45:20,3,936,0,0,892,0,0
2021-03-23,16:45:23,4,938,0,0,892,0,0
2021-03-23,16:45:27,0,939,0,0,895,0,0
2021-03-23,16:45:32,1,939,0,0,898,0,0
2021-03-23,16:45:42,3,940,0,0,900,0,0
2021-03-23,16:45:49,1,942,0,0,901,0,0
2021-03-23,16:45:57,1,943,0,0,903,0,0
2021-03-23,16:46:06,0,945,0,0,903,0,0
2021-03-23,16:46:14,2,945,0,0,905,0,0
2021-03-23,16:46:17,3,946,0,0,908,0,0
2021-03-23,16:46:46,1,947,0,0,910,0,0
2021-03-23,16:46:51,1,949,0,0,910,0,0
2021-03-23,16:46:56,1,951,0,0,910,0,0
2021-03-23,16:47:02,2,951,0,0,912,0,0
2021-03-23,16:47:16,1,952,0,0,914,0,0
2021-03-23,16:47:36,0,954,0,0,914,0,0
2021-03-23,16:47:43,1,955,0,0,917,0,0
2021-03-23,16:47:54,1,957,0,0,918,0,0
2021-03-23,16:47:58,0,959,0,0,918,0,0
2021-03-23,16:48:15,2,961,0,0,919,0,0
2021-03-23,16:48:40,1,963,0,0,920,0,0
2021-03-23,16:49:02,1,965,0,0,921,0,0
2021-03-23,16:49:16,0,967,0,0,921,0,0
2021-03-23,16:50:03,0,969,0,0,922,0,0
2021-03-23,16:50:11,0,969,0,0,924,0,0
2021-03-23,16:50:26,1,971,0,0,924,0,0
2021-03-23,16:50:44,2,972,0,0,926,0,0
2021-03-23,16:51:12,0,973,0,0,928,0,0
2021-03-23,16:51:29,1,975,0,0,929,0,0
2021-03-23,16:51:48,2,976,0,0,931,0,0
2021-03-23,16:51:55,1,978,0,0,932,0,0
2021-03-23,16:52:10,1,979,0,0,934,0,0
2021-03-23,16:52:17,0,981,0,0,935,0,0
2021-03-23,16:52:23,3,981,0,0,937,0,0
2021-03-23,16:52:30,1,982,0,0,939,0,0
2021-03-23,16:52:37,2,984,0,0,940,0,0
2021-03-23,16:52:40,0,986,0,0,940,0,0
2021-03-23,16:52:49,3,986,0,0,942,0,0
2021-03-23,16:52:55,1,987,0,0,944,0,0
2021-03-23,16:52:59,1,989,0,0,945,0,0
2021-03-23,16:53:16,1,989,0,0,947,0,0
2021-03-23,16:53:27,2,991,0,0,947,0,0
2021-03-23,16:53:31,0,993,0,0,947,0,0
2021-03-23,16:53:38,1,994,0,0,949,0,0
2021-03-23,16:53:47,2,996,0,0,950,0,0
2021-03-23,16:54:00,0,998,0,0,951,0,0
2021-03-23,16:54:07,0,999,0,0,953,0,0
2021-03-23,16:54:27,0,999,0,0,955,0,0
2021-03-23,16:54:45,1,1001,0,0,955,0,0
2021-03-23,16:54:58,1,1001,0,0,957,0,0
2021-03-23,16:55:26,5,1003,0,0,958,0,0
2021-03-23,16:55:30,5,1005,0,0,958,0,0
2021-03-23,16:55:33,2,1007,0,0,959,0,0
2021-03-23,16:55:40,0,1007,0,0,961,0,0
2021-03-23,16:56:11,3,1007,0,0,963,0,0
2021-03-23,16:56:15,0,1010,0,0,963,0,0
2021-03-23,16:56:29,1,1011,0,0,965,0,0
2021-03-23,16:57:05,1,1013,0,0,966,0,0
2021-03-23,16:57:18,1,1015,0,0,967,0,0
2021-03-23,16:57:21,3,1017,0,0,968,0,0
2021-03-23,16:57:25,0,1019,0,0,968,0,0
2021-03-23,16:57:38,2,1020,0,0,970,0,0
2021-03-23,16:57:46,1,1022,0,0,970,0,0
2021-03-23,16:58:00,1,1023,0,0,972,0,0
2021-03-23,16:58:38,1,1024,0,0,974,0,0
2021-03-23,16:58:47,2,1026,0,0,975,0,0
2021-03-23,16:58:51,1,1028,0,0,975,0,0
2021-03-23,16:58:59,2,1030,0,0,977,0,0
2021-03-23,16:59:06,0,1030,0,0,979,0,0
2021-03-23,16:59:17,1,1032,0,0,979,0,0
2021-03-23,16:59:36,0,1034,0,0,980,0,0
2021-03-23,16:59:40,1,1035,0,0,982,0,0
2021-03-23,16:59:44,1,1037,0,0,982,0,0
2021-03-23,17:00:11,1,1038,0,0,984,0,0
2021-03-23,17:00:22,2,1040,0,0,985,0,0
2021-03-23,17:00:25,0,1042,0,0,985,0,0
2021-03-23,17:00:29,3,1042,0,0,987,0,0
2021-03-23,17:00:33,3,1044,0,0,987,0,0
2021-03-23,17:00:40,3,1046,0,0,988,0,0
2021-03-23,17:00:43,0,1048,0,0,988,0,0
2021-03-23,17:00:48,1,1050,0,0,989,0,0
2021-03-23,17:00:51,0,1052,0,0,990,0,0
2021-03-23,17:01:04,2,1052,0,0,992,0,0
2021-03-23,17:01:20,0,1052,0,0,994,0,0
2021-03-23,17:01:36,1,1053,0,0,996,0,0
2021-03-23,17:01:45,1,1055,0,0,996,0,0
2021-03-23,17:02:07,2,1056,0,0,998,0,0
2021-03-23,17:02:11,3,1058,0,0,998,0,0
2021-03-23,17:02:28,2,1059,0,0,1000,0,0
2021-03-23,17:02:55,1,1061,0,0,1001,0,0
2021-03-23,17:03:01,1,1061,0,0,1003,0,0
2021-03-23,17:03:28,1,1064,0,0,1004,0,0
2021-03-23,17:03:39,4,1066,0,0,1006,0,0
2021-03-23,17:03:43,2,1066,0,0,1008,0,0
2021-03-23,17:03:48,1,1068,0,0,1008,0,0
2021-03-23,17:03:55,0,1069,0,0,1010,0,0
2021-03-23,17:03:59,0,1069,0,0,1012,0,0
2021-03-23,17:04:04,2,1071,0,0,1012,0,0
2021-03-23,17:04:11,4,1073,0,0,1013,0,0
2021-03-23,17:04:15,1,1073,0,0,1016,0,0
2021-03-23,17:04:21,1,1075,0,0,1017,0,0
2021-03-23,17:04:31,1,1075,0,0,1019,0,0
2021-03-23,17:04:44,0,1077,0,0,1020,0,0
2021-03-23,17:05:09,1,1079,0,0,1021,0,0
2021-03-23,17:05:23,1,1079,0,0,1023,0,0
2021-03-23,17:05:38,1,1080,0,0,1025,0,0
2021-03-23,17:05:42,1,1082,0,0,1026,0,0
2021-03-23,17:05:46,0,1083,0,0,1028,0,0
2021-03-23,17:05:54,1,1085,0,0,1029,0,0
2021-03-23,17:06:01,0,1085,0,0,1031,0,0
2021-03-23,17:06:27,2,1087,0,0,1032,0,0
2021-03-23,17:06:33,1,1088,0,0,1034,0,0
2021-03-23,17:06:53,1,1089,0,0,1036,0,0
2021-03-23,17:07:21,2,1091,0,0,1037,0,0
2021-03-23,17:07:26,0,1093,0,0,1037,0,0
2021-03-23,17:07:36,1,1094,0,0,1039,0,0
2021-03-23,17:07:53,0,1095,0,0,1041,0,0
2021-03-23,17:08:03,1,1097,0,0,1041,0,0
2021-03-23,17:08:15,0,1097,0,0,1043,0,0
2021-03-23,17:08:31,1,1099,0,0,1044,0,0
2021-03-23,17:08:45,2,1101,0,0,1046,0,0
2021-03-23,17:08:51,2,1103,0,0,1047,0,0
2021-03-23,17:08:57,1,1105,0,0,1047,0,0
2021-03-23,17:09:01,3,1106,0,0,1049,0,0
2021-03-23,17:09:07,2,1107,0,0,1051,0,0
2021-03-23,17:09:11,0,1109,0,0,1052,0,0
2021-03-23,17:09:18,2,1110,0,0,1054,0,0
2021-03-23,17:09:29,1,1112,0,0,1055,0,0
2021-03-23,17:09:33,1,1112,0,0,1057,0,0
2021-03-23,17:09:38,2,1114,0,0,1057,0,0
2021-03-23,17:09:42,2,1115,0,0,1059,0,0
2021-03-23,17:09:47,4,1117,0,0,1060,0,0
2021-03-23,17:09:51,3,1117,0,0,1064,0,0
2021-03-23,17:09:54,0,1118,0,0,1066,0,0
2021-03-23,17:09:58,0,1120,0,0,1067,0,0
2021-03-23,17:10:03,3,1123,0,0,1068,0,0
2021-03-23,17:10:06,5,1124,0,0,1070,0,0
2021-03-23,17:10:10,1,1127,0,0,1070,0,0
2021-03-23,17:10:17,3,1129,0,0,1070,0,0
2021-03-23,17:10:21,2,1130,0,0,1073,0,0
2021-03-23,17:10:25,2,1131,0,0,1075,0,0
2021-03-23,17:10:31,1,1131,0,0,1077,0,0
2021-03-23,17:10:34,1,1134,0,0,1079,0,0
2021-03-23,17:10:38,4,1136,0,0,1080,0,0
2021-03-23,17:10:42,3,1138,0,0,1083,0,0
2021-03-23,17:10:45,2,1138,0,0,1086,0,0
2021-03-23,17:10:52,1,1140,0,0,1086,0,0
2021-03-23,17:10:56,1,1142,0,0,1086,0,0
2021-03-23,17:11:00,4,1143,0,0,1089,0,0
2021-03-23,17:11:04,2,1145,0,0,1090,0,0
2021-03-23,17:11:09,3,1146,0,0,1092,0,0
2021-03-23,17:11:13,0,1146,0,0,1094,0,0
2021-03-23,17:11:21,3,1148,0,0,1094,0,0
2021-03-23,17:11:30,1,1150,0,0,1095,0,0
2021-03-23,17:11:45,1,1152,0,0,1096,0,0
2021-03-23,17:11:48,2,1153,0,0,1099,0,0
2021-03-23,17:11:54,1,1154,0,0,1101,0,0
2021-03-23,17:11:59,1,1156,0,0,1102,0,0
2021-03-23,17:12:04,2,1158,0,0,1103,0,0
2021-03-23,17:12:08,3,1159,0,0,1106,0,0
2021-03-23,17:12:12,3,1161,0,0,1108,0,0
2021-03-23,17:12:25,1,1163,0,0,1108,0,0
2021-03-23,17:12:29,1,1165,0,0,1109,0,0
2021-03-23,17:12:38,1,1165,0,0,1111,0,0
2021-03-23,17:12:42,3,1168,0,0,1111,0,0
2021-03-23,17:12:48,2,1170,0,0,1112,0,0
2021-03-23,17:12:52,3,1174,0,0,1113,0,0
2021-03-23,17:12:55,3,1176,0,0,1116,0,0
2021-03-23,17:12:59,2,1178,0,0,1118,0,0
2021-03-23,17:13:03,2,1178,0,0,1120,0,0
2021-03-23,17:13:11,0,1180,0,0,1121,0,0
2021-03-23,17:13:15,2,1181,0,0,1123,0,0
2021-03-23,17:13:19,3,1184,0,0,1124,0,0
2021-03-23,17:13:26,3,1185,0,0,1126,0,0
2021-03-23,17:13:30,1,1187,0,0,1128,0,0
2021-03-23,17:13:36,1,1189,0,0,1129,0,0
2021-03-23,17:13:42,1,1190,0,0,1131,0,0
2021-03-23,17:14:01,7,1193,0,0,1132,0,0
2021-03-23,17:14:05,1,1197,0,0,1134,0,0
2021-03-23,17:14:12,3,1198,0,0,1136,0,0
2021-03-23,17:14:15,0,1199,0,0,1138,0,0
2021-03-23,17:14:21,0,1199,0,0,1140,0,0
2021-03-23,17:14:27,1,1201,0,0,1141,0,0
2021-03-23,17:14:34,7,1202,0,0,1143,0,0
2021-03-23,17:14:38,2,1205,0,0,1146,0,0
2021-03-23,17:14:42,1,1206,0,0,1149,0,0
2021-03-23,17:14:45,3,1209,0,0,1149,0,0
2021-03-23,17:14:49,1,1209,0,0,1152,0,0
2021-03-23,17:14:54,6,1211,0,0,1153,0,0
2021-03-23,17:14:58,3,1212,0,0,1155,0,0
2021-03-23,17:15:02,2,1213,0,0,1157,0,0
2021-03-23,17:15:06,1,1215,0,0,1157,0,0
2021-03-23,17:15:16,3,1217,0,0,1158,0,0
2021-03-23,17:15:23,1,1218,0,0,1160,0,0
2021-03-23,17:15:28,3,1220,0,0,1160,0,0
2021-03-23,17:15:32,4,1222,0,0,1160,0,0
2021-03-23,17:15:36,2,1222,0,0,1164,0,0
2021-03-23,17:15:40,3,1224,0,0,1164,0,0
2021-03-23,17:15:44,1,1225,0,0,1166,0,0
2021-03-23,17:15:48,4,1227,0,0,1166,0,0
2021-03-23,17:15:52,2,1229,0,0,1167,0,0
2021-03-23,17:15:56,2,1231,0,0,1170,0,0
2021-03-23,17:16:13,2,1232,0,0,1172,0,0
2021-03-23,17:16:19,2,1232,0,0,1174,0,0
2021-03-23,17:16:25,2,1234,0,0,1174,0,0
2021-03-23,17:16:29,1,1236,0,0,1175,0,0
2021-03-23,17:16:33,3,1236,0,0,1177,0,0
2021-03-23,17:16:37,1,1237,0,0,1179,0,0
2021-03-23,17:16:41,1,1238,0,0,1184,0,0
2021-03-23,17:16:45,1,1241,0,0,1184,0,0
2021-03-23,17:16:53,0,1241,0,0,1186,0,0
2021-03-23,17:17:10,0,1241,0,0,1188,0,0
2021-03-23,17:17:22,0,1243,0,0,1189,0,0
2021-03-23,17:17:29,1,1245,0,0,1190,0,0
2021-03-23,17:17:33,2,1245,0,0,1193,0,0
2021-03-23,17:17:37,0,1248,0,0,1193,0,0
2021-03-23,17:17:46,2,1250,0,0,1194,0,0
2021-03-23,17:17:50,0,1254,0,0,1195,0,0
2021-03-23,17:17:57,0,1256,0,0,1196,0,0
2021-03-23,17:18:01,3,1258,0,0,1198,0,0
2021-03-23,17:18:06,3,1260,0,0,1199,0,0
2021-03-23,17:18:10,2,1263,0,0,1202,0,0
2021-03-23,17:18:19,2,1265,0,0,1203,0,0
2021-03-23,17:18:23,3,1268,0,0,1204,0,0
2021-03-23,17:18:27,2,1269,0,0,1206,0,0
2021-03-23,17:18:31,1,1270,0,0,1208,0,0
2021-03-23,17:18:39,1,1272,0,0,1209,0,0
2021-03-23,17:18:45,3,1274,0,0,1210,0,0
2021-03-23,17:18:49,2,1275,0,0,1213,0,0
2021-03-23,17:18:53,3,1277,0,0,1217,0,0
2021-03-23,17:18:57,2,1281,0,0,1218,0,0
2021-03-23,17:19:04,1,1282,0,0,1220,0,0
2021-03-23,17:19:22,3,1284,0,0,1221,0,0
2021-03-23,17:19:33,1,1286,0,0,1221,0,0
2021-03-23,17:19:42,2,1288,0,0,1222,0,0
2021-03-23,17:19:48,3,1288,0,0,1224,0,0
2021-03-23,17:19:52,1,1289,0,0,1226,0,0
2021-03-23,17:20:00,0,1289,0,0,1228,0,0
2021-03-23,17:20:05,0,1289,0,0,1230,0,0
2021-03-23,17:20:16,2,1291,0,0,1230,0,0
2021-03-23,17:20:20,3,1293,0,0,1230,0,0
2021-03-23,17:20:24,2,1295,0,0,1231,0,0
2021-03-23,17:20:29,2,1295,0,0,1233,0,0
2021-03-23,17:21:00,2,1297,0,0,1234,0,0
2021-03-23,17:21:05,0,1299,0,0,1235,0,0
2021-03-23,17:21:14,1,1299,0,0,1237,0,0
2021-03-23,17:21:30,1,1300,0,0,1239,0,0
2021-03-23,17:21:40,0,1301,0,0,1241,0,0
2021-03-23,17:21:49,2,1303,0,0,1241,0,0
2021-03-23,17:22:03,1,1305,0,0,1242,0,0
2021-03-23,17:22:12,1,1305,0,0,1244,0,0
2021-03-23,17:22:27,2,1307,0,0,1244,0,0
2021-03-23,17:22:33,1,1309,0,0,1244,0,0
2021-03-23,17:22:37,1,1310,0,0,1247,0,0
2021-03-23,17:22:53,2,1311,0,0,1249,0,0
2021-03-23,17:22:57,2,1313,0,0,1251,0,0
2021-03-23,17:23:04,2,1315,0,0,1252,0,0
2021-03-23,17:23:08,3,1316,0,0,1254,0,0
2021-03-23,17:23:18,2,1317,0,0,1256,0,0
2021-03-23,17:23:38,0,1319,0,0,1257,0,0
2021-03-23,17:23:48,1,1321,0,0,1258,0,0
2021-03-23,17:23:52,1,1322,0,0,1260,0,0
2021-03-23,17:24:23,1,1324,0,0,1261,0,0
2021-03-23,17:24:42,2,1325,0,0,1263,0,0
2021-03-23,17:24:55,0,1327,0,0,1264,0,0
2021-03-23,17:25:15,2,1329,0,0,1265,0,0
2021-03-23,17:25:22,1,1331,0,0,1265,0,0
2021-03-23,17:25:26,2,1331,0,0,1267,0,0
2021-03-23,17:25:39,1,1333,0,0,1268,0,0
2021-03-23,17:25:43,1,1335,0,0,1268,0,0
2021-03-23,17:25:53,2,1336,0,0,1270,0,0
2021-03-23,17:26:01,2,1337,0,0,1272,0,0
2021-03-23,17:26:12,1,1339,0,0,1273,0,0
2021-03-23,17:26:17,4,1340,0,0,1275,0,0
2021-03-23,17:26:41,2,1341,0,0,1277,0,0
2021-03-23,17:26:46,2,1343,0,0,1277,0,0
2021-03-23,17:26:54,3,1344,0,0,1279,0,0
2021-03-23,17:27:12,2,1346,0,0,1280,0,0
2021-03-23,17:27:18,1,1348,0,0,1280,0,0
2021-03-23,17:27:30,1,1350,0,0,1280,0,0
2021-03-23,17:27:34,1,1350,0,0,1282,0,0
2021-03-23,17:27:46,0,1350,0,0,1284,0,0
2021-03-23,17:27:50,1,1352,0,0,1285,0,0
2021-03-23,17:28:03,1,1354,0,0,1286,0,0
2021-03-23,17:28:09,3,1355,0,0,1288,0,0
2021-03-23,17:28:13,1,1357,0,0,1288,0,0
2021-03-23,17:28:21,1,1357,0,0,1290,0,0
2021-03-23,17:28:28,0,1357,0,0,1292,0,0
2021-03-23,17:28:36,1,1359,0,0,1293,0,0
2021-03-23,17:28:45,3,1361,0,0,1293,0,0
2021-03-23,17:28:49,0,1361,0,0,1295,0,0
2021-03-23,17:28:58,1,1361,0,0,1297,0,0
2021-03-23,17:29:12,1,1363,0,0,1297,0,0
2021-03-23,17:29:24,2,1364,0,0,1299,0,0
2021-03-23,17:29:37,3,1366,0,0,1299,0,0
2021-03-23,17:29:41,1,1366,0,0,1301,0,0
2021-03-23,17:29:50,3,1368,0,0,1301,0,0
2021-03-23,17:29:57,0,1370,0,0,1302,0,0
2021-03-23,17:30:04,1,1372,0,0,1303,0,0
2021-03-23,17:30:12,2,1372,0,0,1305,0,0
2021-03-23,17:30:21,2,1374,0,0,1305,0,0
2021-03-23,17:30:30,0,1375,0,0,1307,0,0
2021-03-23,17:30:34,1,1375,0,0,1309,0,0
2021-03-23,17:30:40,2,1377,0,0,1309,0,0
2021-03-23,17:30:58,2,1379,0,0,1310,0,0
2021-03-23,17:31:07,2,1381,0,0,1311,0,0
2021-03-23,17:31:21,1,1382,0,0,1313,0,0
2021-03-23,17:31:25,4,1382,0,0,1315,0,0
2021-03-23,17:31:33,2,1384,0,0,1316,0,0
2021-03-23,17:31:48,3,1386,0,0,1318,0,0
2021-03-23,17:31:53,1,1387,0,0,1320,0,0
